bench_name,model_cycle,temperature,num_completions,max_rollout_depth,max_requests_per_attempt,max_dollar_budget,seed,success,num_requests,input_tokens,cached_input_tokens,output_tokens,price
50,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,2,True,1,3288,3200,2174,0.00209625
54,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,0,True,1,3341,3072,2372,0.00206145
54,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,0,True,1,3341,3200,415,0.001972275
54,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,0,True,1,3341,3200,452,0.00197505
54,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,0,True,1,3341,3072,2538,0.0020739
54,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,1,True,1,3341,3200,405,0.0019715249999999996
54,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,1,True,1,3341,3072,405,0.001913925
54,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,1,True,1,3341,3200,458,0.0019755
54,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,1,True,1,3341,3200,520,0.00198015
54,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,2,True,1,3341,3200,420,0.00197265
54,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,2,True,1,3341,3200,393,0.0019706249999999997
54,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,2,True,1,3341,3072,16738,0.0031389
54,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,2,True,1,3341,3200,433,0.0019736249999999997
12,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,0,True,1,3352,3072,519,0.0019241249999999998
12,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,0,True,1,3352,3328,459,0.0020348249999999997
12,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,0,True,1,3352,3072,531,0.001925025
12,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,0,True,1,3352,3328,445,0.002033775
12,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,1,True,1,3352,3328,585,0.002044275
12,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,1,True,1,3352,3072,464,0.0019199999999999998
12,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,1,True,1,3352,3328,462,0.0020350499999999996
12,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,1,True,1,3352,3072,482,0.0019213499999999998
12,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,2,True,1,3352,3328,434,0.00203295
12,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,2,True,1,3352,3328,996,0.0020751
12,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,2,True,1,3352,3328,1763,0.002132625
12,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,2,True,1,3352,3328,15343,0.003151125
49,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,4,0.2,0,True,0,0,0,0,0.0
49,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,6,0.2,0,True,0,0,0,0,0.0
49,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,4,0.2,0,True,0,0,0,0,0.0
49,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,6,0.2,0,True,0,0,0,0,0.0
49,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,4,0.2,1,True,0,0,0,0,0.0
49,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,6,0.2,1,True,0,0,0,0,0.0
49,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,4,0.2,1,True,0,0,0,0,0.0
49,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,6,0.2,1,True,0,0,0,0,0.0
49,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,4,0.2,2,True,0,0,0,0,0.0
49,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,6,0.2,2,True,0,0,0,0,0.0
49,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,4,0.2,2,True,0,0,0,0,0.0
49,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,6,0.2,2,True,0,0,0,0,0.0
108,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,0,True,1,3326,3072,440,0.0019142999999999999
108,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,0,True,1,3326,3072,480,0.0019172999999999998
108,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,0,True,1,3326,3072,425,0.0019131749999999998
108,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,0,True,1,3326,3200,329,0.001963575
108,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,1,True,1,3326,3200,466,0.00197385
108,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,1,True,1,3326,3200,422,0.0019705499999999997
108,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,1,True,1,3326,3200,389,0.001968075
108,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,1,True,1,3326,3200,416,0.0019701
108,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,2,True,1,3326,3072,413,0.0019122749999999997
108,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,2,True,1,3326,3200,404,0.0019692
108,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,2,True,1,3326,3072,426,0.0019132499999999998
108,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,2,True,1,3326,3200,416,0.0019701
43,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,4,0.2,0,True,0,0,0,0,0.0
43,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,6,0.2,0,True,0,0,0,0,0.0
43,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,4,0.2,0,True,0,0,0,0,0.0
43,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,6,0.2,0,True,0,0,0,0,0.0
43,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,4,0.2,1,True,0,0,0,0,0.0
43,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,6,0.2,1,True,0,0,0,0,0.0
43,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,4,0.2,1,True,0,0,0,0,0.0
43,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,6,0.2,1,True,0,0,0,0,0.0
43,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,4,0.2,2,True,0,0,0,0,0.0
43,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,6,0.2,2,True,0,0,0,0,0.0
43,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,4,0.2,2,True,0,0,0,0,0.0
43,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,6,0.2,2,True,0,0,0,0,0.0
39,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,4,0.2,0,True,0,0,0,0,0.0
39,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,6,0.2,0,True,0,0,0,0,0.0
39,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,4,0.2,0,True,0,0,0,0,0.0
39,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,6,0.2,0,True,0,0,0,0,0.0
39,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,4,0.2,1,True,0,0,0,0,0.0
39,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,6,0.2,1,True,0,0,0,0,0.0
39,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,4,0.2,1,True,0,0,0,0,0.0
39,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,6,0.2,1,True,0,0,0,0,0.0
39,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,4,0.2,2,True,0,0,0,0,0.0
39,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,6,0.2,2,True,0,0,0,0,0.0
39,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,4,0.2,2,True,0,0,0,0,0.0
39,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,6,0.2,2,True,0,0,0,0,0.0
119,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,16,3,4,0.2,0,True,2,6632,6272,1020,0.0038937
119,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,168,3,6,0.2,0,True,21,70062,65792,10488,0.040902299999999996
119,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,376,3,4,0.2,0,True,47,156511,143488,86836,0.09455895
119,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,64,3,6,0.2,0,True,8,26680,24960,10405,0.016014374999999997
119,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,16,3,4,0.2,1,True,2,6651,3200,988,0.00251175
119,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,24,3,6,0.2,1,True,3,9990,9472,1501,0.0058734749999999995
119,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,48,3,4,0.2,1,True,6,19927,18944,5559,0.011930775000000001
119,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,160,3,6,0.2,1,True,20,66848,62592,45921,0.04163767499999999
119,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,144,3,4,0.2,2,True,18,59842,56576,9121,0.035119575
119,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,16,3,6,0.2,2,True,2,6637,6272,1120,0.0039019499999999995
119,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,232,3,4,0.2,2,True,29,96450,91776,21737,0.057396975
119,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,96,3,6,0.2,2,True,12,40149,37632,33036,0.02543445
130,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,16,3,4,0.2,0,True,2,6731,6144,1353,0.0038759249999999997
130,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,0,True,1,3342,3072,567,0.001926225
130,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,0,True,1,3342,3200,1928,0.0020859
130,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,32,3,6,0.2,0,True,4,13583,12288,2845,0.007780424999999999
130,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,1,True,1,3342,3072,568,0.0019263
130,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,1,True,1,3342,3072,539,0.0019241249999999998
130,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,1,True,1,3342,3200,6400,0.0024212999999999995
130,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,1,True,1,3342,3200,21586,0.0035602499999999996
130,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,2,True,1,3342,3200,538,0.0019816499999999997
130,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,2,True,1,3342,3200,487,0.001977825
130,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,2,True,1,3342,3200,2259,0.002110725
130,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,2,True,1,3342,3200,496,0.0019785
129,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,0,True,1,3291,3072,437,0.001908825
129,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,0,True,1,3291,3072,335,0.001901175
129,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,0,True,1,3291,3072,396,0.00190575
129,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,0,True,1,3291,3072,441,0.001909125
129,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,1,True,1,3291,3200,381,0.0019622249999999997
129,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,1,True,1,3291,3200,423,0.0019653749999999997
129,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,1,True,1,3291,3200,6174,0.0023967
129,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,1,True,1,3291,3200,472,0.00196905
129,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,2,True,1,3291,3200,460,0.0019681499999999997
129,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,2,True,1,3291,3200,340,0.0019591499999999998
129,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,2,True,1,3291,3200,1073,0.002014125
129,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,2,True,1,3291,3200,450,0.0019674
97,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,4,0.2,0,True,0,0,0,0,0.0
97,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,6,0.2,0,True,0,0,0,0,0.0
97,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,4,0.2,0,True,0,0,0,0,0.0
97,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,6,0.2,0,True,0,0,0,0,0.0
97,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,4,0.2,1,True,0,0,0,0,0.0
97,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,6,0.2,1,True,0,0,0,0,0.0
97,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,4,0.2,1,True,0,0,0,0,0.0
97,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,6,0.2,1,True,0,0,0,0,0.0
97,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,4,0.2,2,True,0,0,0,0,0.0
97,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,6,0.2,2,True,0,0,0,0,0.0
97,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,4,0.2,2,True,0,0,0,0,0.0
97,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,6,0.2,2,True,0,0,0,0,0.0
83,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,0,True,1,3268,3072,486,0.0019090499999999998
83,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,0,True,1,3268,3200,491,0.001967025
83,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,32,3,4,0.2,0,True,4,13137,12288,4782,0.007858799999999999
83,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,0,True,1,3268,3072,503,0.0019103249999999998
83,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,1,True,1,3268,3200,515,0.0019688249999999996
83,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,1,True,1,3268,3200,482,0.00196635
83,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,16,3,4,0.2,1,True,2,6543,6272,921,0.0038729249999999997
83,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,1,True,1,3268,3072,546,0.00191355
83,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,2,True,1,3268,3072,512,0.001911
83,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,2,True,1,3268,3072,517,0.0019113749999999999
83,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,2,True,1,3268,3200,6268,0.0024002999999999997
83,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,2,True,1,3268,3200,533,0.001970175
63,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,0,True,1,3262,3072,470,0.00190695
63,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,0,True,1,3262,3200,441,0.0019623749999999997
63,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,0,True,1,3262,3072,416,0.0019029
63,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,0,True,1,3262,3200,544,0.0019701
63,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,1,True,1,3262,3072,441,0.001904775
63,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,1,True,1,3262,3200,485,0.001965675
63,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,1,True,1,3262,3200,419,0.001960725
63,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,1,True,1,3262,3200,465,0.001964175
63,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,2,True,1,3262,3200,401,0.0019593749999999997
63,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,2,True,1,3262,3200,493,0.001966275
63,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,2,True,1,3262,3200,445,0.001962675
63,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,2,True,1,3262,3200,399,0.0019592249999999998
29,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,16,3,4,0.2,0,True,2,6554,6144,915,0.0038165250000000003
29,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,16,3,6,0.2,0,True,2,6543,6272,780,0.0038623499999999996
29,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,16,3,4,0.2,0,True,2,6543,6144,16016,0.00494745
29,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,0,True,1,3273,3200,384,0.0019597499999999997
29,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,16,3,4,0.2,1,True,2,6562,6272,820,0.0038681999999999996
29,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,1,True,1,3273,3200,367,0.001958475
29,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,1,True,1,3273,3072,394,0.0019029
29,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,1,True,1,3273,3072,373,0.001901325
29,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,16,3,4,0.2,2,True,2,6554,6144,827,0.003809925
29,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,16,3,6,0.2,2,True,2,6543,6400,843,0.003924675
29,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,2,True,1,3273,3072,421,0.001904925
29,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,2,True,1,3273,3072,335,0.001898475
114,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,0,True,1,3279,3072,350,0.0019004999999999998
114,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,0,True,1,3279,3072,467,0.0019092749999999998
114,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,0,True,1,3279,3072,464,0.0019090499999999998
114,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,0,True,1,3279,3200,433,0.001964325
114,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,1,True,1,3279,3200,434,0.0019644
114,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,1,True,1,3279,3072,424,0.0019060499999999998
114,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,1,True,1,3279,3200,2443,0.002115075
114,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,1,True,1,3279,3200,2568,0.00212445
114,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,2,True,1,3279,3072,435,0.001906875
114,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,2,True,1,3279,3072,428,0.0019063499999999998
114,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,2,True,1,3279,3200,473,0.001967325
114,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,2,True,1,3279,3072,483,0.0019104749999999998
131,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,0,True,1,3342,3072,550,0.00192495
131,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,0,True,1,3342,3200,582,0.0019849499999999996
131,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,0,True,1,3342,3072,3886,0.00217515
131,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,0,True,1,3342,3200,3966,0.00223875
131,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,1,True,1,3342,3200,608,0.0019868999999999998
131,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,16,3,6,0.2,1,True,2,6701,6272,848,0.0038911499999999995
131,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,1,True,1,3342,3200,616,0.0019874999999999997
131,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,1,True,1,3342,3072,2346,0.0020596499999999997
131,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,2,True,1,3342,3200,567,0.001983825
131,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,2,True,1,3342,3200,505,0.0019791749999999997
131,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,2,True,1,3342,3200,1771,0.0020741249999999996
131,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,2,True,1,3342,3200,582,0.0019849499999999996
44,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,4,0.2,0,True,0,0,0,0,0.0
44,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,6,0.2,0,True,0,0,0,0,0.0
44,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,4,0.2,0,True,0,0,0,0,0.0
44,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,6,0.2,0,True,0,0,0,0,0.0
44,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,4,0.2,1,True,0,0,0,0,0.0
44,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,6,0.2,1,True,0,0,0,0,0.0
44,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,4,0.2,1,True,0,0,0,0,0.0
44,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,6,0.2,1,True,0,0,0,0,0.0
44,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,4,0.2,2,True,0,0,0,0,0.0
44,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,6,0.2,2,True,0,0,0,0,0.0
44,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,4,0.2,2,True,0,0,0,0,0.0
44,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,6,0.2,2,True,0,0,0,0,0.0
48,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,4,0.2,0,True,0,0,0,0,0.0
48,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,6,0.2,0,True,0,0,0,0,0.0
48,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,4,0.2,0,True,0,0,0,0,0.0
48,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,6,0.2,0,True,0,0,0,0,0.0
48,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,4,0.2,1,True,0,0,0,0,0.0
48,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,6,0.2,1,True,0,0,0,0,0.0
48,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,4,0.2,1,True,0,0,0,0,0.0
48,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,6,0.2,1,True,0,0,0,0,0.0
48,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,4,0.2,2,True,0,0,0,0,0.0
48,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,6,0.2,2,True,0,0,0,0,0.0
48,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,4,0.2,2,True,0,0,0,0,0.0
48,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,6,0.2,2,True,0,0,0,0,0.0
41,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,0,True,1,3311,3072,400,0.00190905
41,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,0,True,1,3311,3072,444,0.00191235
41,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,0,True,1,3311,3072,448,0.00191265
41,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,0,True,1,3311,3200,423,0.0019683749999999996
41,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,1,True,1,3311,3200,450,0.0019703999999999998
41,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,1,True,1,3311,3200,403,0.001966875
41,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,1,True,1,3311,3072,1392,0.00198345
41,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,1,True,1,3311,3200,509,0.001974825
41,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,2,True,1,3311,3072,437,0.001911825
41,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,2,True,1,3311,3200,2471,0.002121975
41,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,2,True,1,3311,3072,4096,0.00218625
41,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,2,True,1,3311,3200,912,0.00200505
47,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,4,0.2,0,True,0,0,0,0,0.0
47,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,6,0.2,0,True,0,0,0,0,0.0
47,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,4,0.2,0,True,0,0,0,0,0.0
47,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,6,0.2,0,True,0,0,0,0,0.0
47,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,4,0.2,1,True,0,0,0,0,0.0
47,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,6,0.2,1,True,0,0,0,0,0.0
47,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,4,0.2,1,True,0,0,0,0,0.0
47,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,6,0.2,1,True,0,0,0,0,0.0
47,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,4,0.2,2,True,0,0,0,0,0.0
47,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,6,0.2,2,True,0,0,0,0,0.0
47,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,4,0.2,2,True,0,0,0,0,0.0
47,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,6,0.2,2,True,0,0,0,0,0.0
