bench_name,model_name,temperature,max_feedback_cycles,seed,loop,success,num_completions,num_requests,input_tokens,cached_input_tokens,output_tokens,price
18,gpt-4o-mini-2024-07-18,1.0,3,2,True,True,1,1,2175,2048,440,0.00043664999999999996
18,gpt-4o-mini-2024-07-18,1.5,3,0,True,True,27,27,79195,54016,145643,0.09521384999999997
18,gpt-4o-mini-2024-07-18,1.5,3,1,True,True,18,18,41312,36096,105646,0.0668772
18,gpt-4o-mini-2024-07-18,1.5,3,2,True,True,23,23,53906,46464,103608,0.0667659
18,gpt-4o-2024-08-06,0.7,0,0,True,True,6,6,13050,12288,1393,0.031195
18,gpt-4o-2024-08-06,0.7,0,1,True,True,1,1,2175,2048,281,0.0056875
18,gpt-4o-2024-08-06,0.7,0,2,True,True,1,1,2175,2048,280,0.005677499999999999
18,gpt-4o-2024-08-06,0.7,1,0,True,True,1,1,2175,2048,263,0.0055075
18,gpt-4o-2024-08-06,0.7,1,1,True,True,4,4,9554,8832,1086,0.023704999999999997
18,gpt-4o-2024-08-06,0.7,1,2,True,True,1,1,2175,2048,282,0.0056974999999999994
18,gpt-4o-2024-08-06,0.7,3,0,True,True,2,2,4712,4352,470,0.01104
18,gpt-4o-2024-08-06,0.7,3,1,True,True,4,4,11515,10624,1093,0.0264375
18,gpt-4o-2024-08-06,0.7,3,2,True,True,2,2,4705,4096,421,0.0108525
18,o3-2025-04-16,1.0,0,0,True,True,1,1,2180,2048,786,0.007575999999999999
18,o3-2025-04-16,1.0,0,1,True,True,2,2,4360,4096,1860,0.017456
18,o3-2025-04-16,1.0,0,2,True,True,1,1,2180,2048,1209,0.01096
18,o3-2025-04-16,1.0,1,0,True,True,1,1,2180,2048,676,0.006696
18,o3-2025-04-16,1.0,1,1,True,True,1,1,2180,2048,911,0.008575999999999999
18,o3-2025-04-16,1.0,1,2,True,True,2,2,4360,4096,2427,0.021991999999999998
18,o3-2025-04-16,1.0,3,0,True,True,1,1,2180,2048,833,0.007951999999999999
18,o3-2025-04-16,1.0,3,1,True,True,1,1,2180,2048,740,0.007208
18,o3-2025-04-16,1.0,3,2,True,True,2,2,4360,4096,2419,0.021927999999999996
20,gpt-4o-mini-2024-07-18,0.7,3,0,True,True,6,6,18795,12800,2614,0.0034276499999999995
20,gpt-4o-mini-2024-07-18,0.7,3,1,True,True,3,3,8526,6656,1316,0.0015692999999999998
20,gpt-4o-mini-2024-07-18,0.7,3,2,True,True,7,7,22195,18432,3191,0.00386145
20,gpt-4o-mini-2024-07-18,1.0,3,0,True,True,2,2,5636,4352,1088,0.0011717999999999998
20,gpt-4o-mini-2024-07-18,1.0,3,1,True,True,6,6,19263,14848,2821,0.0034684499999999997
20,gpt-4o-mini-2024-07-18,1.0,3,2,True,True,6,6,18182,13824,2744,0.0033369
20,gpt-4o-mini-2024-07-18,1.5,3,0,True,False,47,47,116502,97920,317299,0.2005107
20,gpt-4o-mini-2024-07-18,1.5,3,1,True,False,47,47,113449,93312,318990,0.20141294999999995
20,gpt-4o-mini-2024-07-18,1.5,3,2,True,True,35,35,82058,73728,160574,0.1031235
20,gpt-4o-2024-08-06,0.7,0,0,True,True,2,2,4410,4096,433,0.010234999999999998
20,gpt-4o-2024-08-06,0.7,0,1,True,True,4,4,8820,8192,1044,0.022249999999999995
20,gpt-4o-2024-08-06,0.7,0,2,True,True,5,5,11025,10624,1256,0.026842499999999995
20,gpt-4o-2024-08-06,0.7,1,0,True,True,1,1,2205,2048,326,0.006212499999999999
20,gpt-4o-2024-08-06,0.7,1,1,True,True,2,2,4921,4096,656,0.013742499999999998
20,gpt-4o-2024-08-06,0.7,1,2,True,True,4,4,9845,8192,1141,0.025782499999999993
20,gpt-4o-2024-08-06,0.7,3,0,True,True,1,1,2205,2176,266,0.005452499999999999
20,gpt-4o-2024-08-06,0.7,3,1,True,True,2,2,4927,4096,600,0.0131975
20,gpt-4o-2024-08-06,0.7,3,2,True,True,1,1,2205,2176,340,0.0061925
20,o3-2025-04-16,1.0,0,0,True,True,1,1,2210,2048,687,0.006843999999999999
20,o3-2025-04-16,1.0,0,1,True,True,2,2,4420,4352,1772,0.016487999999999996
20,o3-2025-04-16,1.0,0,2,True,True,1,1,2210,2176,877,0.008171999999999999
20,o3-2025-04-16,1.0,1,0,True,True,1,1,2210,2176,1283,0.01142
20,o3-2025-04-16,1.0,1,1,True,True,1,1,2210,2176,1082,0.009811999999999998
20,o3-2025-04-16,1.0,1,2,True,True,1,1,2210,2176,866,0.008084
20,o3-2025-04-16,1.0,3,0,True,True,1,1,2210,2176,823,0.0077399999999999995
20,o3-2025-04-16,1.0,3,1,True,True,1,1,2210,2176,989,0.009068
20,o3-2025-04-16,1.0,3,2,True,True,1,1,2210,2176,1209,0.010828
33,gpt-4o-mini-2024-07-18,0.7,3,0,True,True,14,14,44451,29440,6035,0.00808065
33,gpt-4o-mini-2024-07-18,0.7,3,1,True,True,25,25,80830,56448,11027,0.014507099999999998
33,gpt-4o-mini-2024-07-18,0.7,3,2,True,True,13,13,40937,28288,5661,0.007415549999999999
33,gpt-4o-mini-2024-07-18,1.0,3,0,True,True,17,17,53438,43648,7395,0.009179099999999999
33,gpt-4o-mini-2024-07-18,1.0,3,1,True,True,13,13,39247,30848,5166,0.00667305
33,gpt-4o-mini-2024-07-18,1.0,3,2,True,True,3,3,8513,6144,1397,0.0016543500000000002
33,gpt-4o-mini-2024-07-18,1.5,3,0,True,False,49,49,120135,97024,318482,0.20183264999999997
33,gpt-4o-mini-2024-07-18,1.5,3,1,True,True,20,20,46712,41088,107514,0.06843359999999998
33,gpt-4o-mini-2024-07-18,1.5,3,2,True,False,65,65,164053,128768,312435,0.2024113500000001
33,gpt-4o-2024-08-06,0.7,0,0,True,True,3,3,6573,6144,720,0.015952499999999998
33,gpt-4o-2024-08-06,0.7,0,1,True,True,7,7,15337,14464,1755,0.0378125
33,gpt-4o-2024-08-06,0.7,0,2,True,True,4,4,8764,8320,849,0.02
33,gpt-4o-2024-08-06,0.7,1,0,True,True,10,10,24616,21888,2955,0.06373
33,gpt-4o-2024-08-06,0.7,1,1,True,True,1,1,2191,2048,334,0.006257499999999999
33,gpt-4o-2024-08-06,0.7,1,2,True,True,1,1,2191,2048,375,0.0066675
33,gpt-4o-2024-08-06,0.7,3,0,True,True,2,2,4780,4480,479,0.01114
33,gpt-4o-2024-08-06,0.7,3,1,True,True,6,6,16038,12928,1569,0.039625
33,gpt-4o-2024-08-06,0.7,3,2,True,True,2,2,4824,4096,548,0.01242
33,o3-2025-04-16,1.0,0,0,True,True,1,1,2196,2048,1715,0.01504
33,o3-2025-04-16,1.0,0,1,True,True,1,1,2196,2176,3429,0.02856
33,o3-2025-04-16,1.0,0,2,True,True,1,1,2196,2048,3379,0.028352000000000002
33,o3-2025-04-16,1.0,1,0,True,True,1,1,2196,2176,4731,0.038976
33,o3-2025-04-16,1.0,1,1,True,True,1,1,2196,2176,1520,0.013288
33,o3-2025-04-16,1.0,1,2,True,True,1,1,2196,2048,1896,0.016488
33,o3-2025-04-16,1.0,3,0,True,True,1,1,2196,2176,4980,0.040968
33,o3-2025-04-16,1.0,3,1,True,True,1,1,2196,2176,2139,0.01824
33,o3-2025-04-16,1.0,3,2,True,True,1,1,2196,2176,2471,0.020895999999999998
81,gpt-4o-mini-2024-07-18,0.7,3,0,True,True,1,1,2228,1920,391,0.0004248
81,gpt-4o-mini-2024-07-18,0.7,3,1,True,True,1,1,2228,1920,349,0.0003996
81,gpt-4o-mini-2024-07-18,0.7,3,2,True,True,1,1,2228,1920,318,0.00038100000000000005
81,gpt-4o-mini-2024-07-18,1.0,3,0,True,True,1,1,2228,1920,385,0.0004212
81,gpt-4o-mini-2024-07-18,1.0,3,1,True,True,1,1,2228,1920,426,0.0004458
81,gpt-4o-mini-2024-07-18,1.0,3,2,True,True,1,1,2228,1920,475,0.0004752
81,gpt-4o-mini-2024-07-18,1.5,3,0,True,True,5,5,11140,10112,44127,0.0273888
81,gpt-4o-mini-2024-07-18,1.5,3,1,True,True,5,5,11140,10368,27955,0.0176664
81,gpt-4o-mini-2024-07-18,1.5,3,2,True,True,19,19,42332,39040,106132,0.067101
81,gpt-4o-2024-08-06,0.7,0,0,True,True,1,1,2228,2048,133,0.004339999999999999
81,gpt-4o-2024-08-06,0.7,0,1,True,True,1,1,2228,2048,197,0.00498
81,gpt-4o-2024-08-06,0.7,0,2,True,True,1,1,2228,2048,146,0.00447
81,gpt-4o-2024-08-06,0.7,1,0,True,True,1,1,2228,2048,173,0.004739999999999999
81,gpt-4o-2024-08-06,0.7,1,1,True,True,1,1,2228,2048,224,0.0052499999999999995
81,gpt-4o-2024-08-06,0.7,1,2,True,True,1,1,2228,2048,203,0.005039999999999999
81,gpt-4o-2024-08-06,0.7,3,0,True,True,1,1,2228,2176,178,0.00463
81,gpt-4o-2024-08-06,0.7,3,1,True,True,1,1,2228,2048,341,0.0064199999999999995
81,gpt-4o-2024-08-06,0.7,3,2,True,True,1,1,2228,2176,156,0.004409999999999999
81,o3-2025-04-16,1.0,0,0,True,True,1,1,2233,2048,651,0.006602
81,o3-2025-04-16,1.0,0,1,True,True,1,1,2233,2048,620,0.006354
81,o3-2025-04-16,1.0,0,2,True,True,1,1,2233,2176,748,0.007186
81,o3-2025-04-16,1.0,1,0,True,True,1,1,2233,2176,808,0.007666
81,o3-2025-04-16,1.0,1,1,True,True,1,1,2233,2176,765,0.0073219999999999995
81,o3-2025-04-16,1.0,1,2,True,True,1,1,2233,2176,953,0.008826
81,o3-2025-04-16,1.0,3,0,True,True,1,1,2233,2176,876,0.008209999999999999
81,o3-2025-04-16,1.0,3,1,True,True,1,1,2233,2176,861,0.00809
81,o3-2025-04-16,1.0,3,2,True,True,3,3,6699,6528,4344,0.038358
76,gpt-4o-mini-2024-07-18,0.7,3,0,True,True,1,1,2252,1920,485,0.00048479999999999997
76,gpt-4o-mini-2024-07-18,0.7,3,1,True,True,1,1,2252,1920,496,0.0004913999999999999
76,gpt-4o-mini-2024-07-18,0.7,3,2,True,True,2,2,5184,3840,900,0.0010295999999999999
76,gpt-4o-mini-2024-07-18,1.0,3,0,True,True,1,1,2252,1920,411,0.00044039999999999997
76,gpt-4o-mini-2024-07-18,1.0,3,1,True,True,2,2,5169,3840,806,0.0009709499999999999
76,gpt-4o-mini-2024-07-18,1.0,3,2,True,True,1,1,2252,1920,440,0.00045779999999999996
76,gpt-4o-mini-2024-07-18,1.5,3,0,True,True,4,4,9008,7936,7995,0.005553
76,gpt-4o-mini-2024-07-18,1.5,3,1,True,True,17,17,38284,35456,105759,0.0665388
76,gpt-4o-mini-2024-07-18,1.5,3,2,True,False,53,53,119356,107392,319808,0.2017338
76,gpt-4o-2024-08-06,0.7,0,0,True,True,1,1,2252,2048,240,0.005469999999999999
76,gpt-4o-2024-08-06,0.7,0,1,True,True,5,5,11260,10240,1454,0.029889999999999996
76,gpt-4o-2024-08-06,0.7,0,2,True,True,1,1,2252,2048,447,0.00754
76,gpt-4o-2024-08-06,0.7,1,0,True,True,2,2,5371,4608,801,0.015677499999999997
76,gpt-4o-2024-08-06,0.7,1,1,True,True,1,1,2252,2048,304,0.006109999999999999
76,gpt-4o-2024-08-06,0.7,1,2,True,True,2,2,5153,4096,711,0.014872499999999999
76,gpt-4o-2024-08-06,0.7,3,0,True,True,1,1,2252,2048,418,0.0072499999999999995
76,gpt-4o-2024-08-06,0.7,3,1,True,True,1,1,2252,2048,234,0.00541
76,gpt-4o-2024-08-06,0.7,3,2,True,True,1,1,2252,2048,463,0.007699999999999999
76,o3-2025-04-16,1.0,0,0,True,True,1,1,2257,2048,2824,0.024033999999999996
76,o3-2025-04-16,1.0,0,1,True,True,1,1,2257,2176,2610,0.02213
76,o3-2025-04-16,1.0,0,2,True,True,1,1,2257,2176,3653,0.030474
76,o3-2025-04-16,1.0,1,0,True,True,1,1,2257,2176,3568,0.029794
76,o3-2025-04-16,1.0,1,1,True,True,1,1,2257,2176,2070,0.01781
76,o3-2025-04-16,1.0,1,2,True,True,1,1,2257,2048,2572,0.022018
76,o3-2025-04-16,1.0,3,0,True,True,1,1,2257,2176,2228,0.019074
76,o3-2025-04-16,1.0,3,1,True,True,1,1,2257,2176,3181,0.026698
76,o3-2025-04-16,1.0,3,2,True,True,1,1,2257,2176,2867,0.024186
133,gpt-4o-mini-2024-07-18,0.7,3,0,True,True,1,1,2160,2048,409,0.0004158
133,gpt-4o-mini-2024-07-18,0.7,3,1,True,True,1,1,2160,1920,343,0.0003858
133,gpt-4o-mini-2024-07-18,0.7,3,2,True,True,1,1,2160,2048,396,0.000408
133,gpt-4o-mini-2024-07-18,1.0,3,0,True,True,1,1,2160,2048,269,0.0003318
133,gpt-4o-mini-2024-07-18,1.0,3,1,True,True,1,1,2160,1920,320,0.00037200000000000004
133,gpt-4o-mini-2024-07-18,1.0,3,2,True,True,1,1,2160,2048,433,0.00043019999999999994
133,gpt-4o-mini-2024-07-18,1.5,3,0,True,True,7,7,15120,14336,21984,0.014383199999999999
133,gpt-4o-mini-2024-07-18,1.5,3,1,True,True,2,2,4320,4096,2218,0.0016716
133,gpt-4o-mini-2024-07-18,1.5,3,2,True,True,7,7,15120,14208,51533,0.0321222
133,gpt-4o-2024-08-06,0.7,0,0,True,True,1,1,2160,2048,227,0.00511
133,gpt-4o-2024-08-06,0.7,0,1,True,True,1,1,2160,2048,275,0.0055899999999999995
133,gpt-4o-2024-08-06,0.7,0,2,True,True,1,1,2160,2048,283,0.00567
133,gpt-4o-2024-08-06,0.7,1,0,True,True,1,1,2160,2048,251,0.005349999999999999
133,gpt-4o-2024-08-06,0.7,1,1,True,True,1,1,2160,2048,212,0.004959999999999999
133,gpt-4o-2024-08-06,0.7,1,2,True,True,1,1,2160,2048,209,0.0049299999999999995
133,gpt-4o-2024-08-06,0.7,3,0,True,True,1,1,2160,2048,254,0.005379999999999999
133,gpt-4o-2024-08-06,0.7,3,1,True,True,1,1,2160,2048,254,0.005379999999999999
133,gpt-4o-2024-08-06,0.7,3,2,True,True,1,1,2160,2048,253,0.00537
133,o3-2025-04-16,1.0,0,0,True,True,1,1,2165,2048,575,0.005858
133,o3-2025-04-16,1.0,0,1,True,True,1,1,2165,2048,698,0.006841999999999999
133,o3-2025-04-16,1.0,0,2,True,True,2,2,4330,4096,1737,0.016412
133,o3-2025-04-16,1.0,1,0,True,True,1,1,2165,2048,610,0.006137999999999999
133,o3-2025-04-16,1.0,1,1,True,True,1,1,2165,2048,686,0.006746
133,o3-2025-04-16,1.0,1,2,True,True,1,1,2165,2048,433,0.004722
133,o3-2025-04-16,1.0,3,0,True,True,1,1,2165,2048,482,0.005114
133,o3-2025-04-16,1.0,3,1,True,True,1,1,2165,2048,597,0.006033999999999999
133,o3-2025-04-16,1.0,3,2,True,True,1,1,2165,2048,873,0.008242
42,gpt-4o-mini-2024-07-18,0.7,3,0,True,True,1,1,2203,1920,374,0.00041085
42,gpt-4o-mini-2024-07-18,0.7,3,1,True,True,1,1,2203,2176,469,0.00044865
42,gpt-4o-mini-2024-07-18,0.7,3,2,True,True,1,1,2203,2048,425,0.00043184999999999995
42,gpt-4o-mini-2024-07-18,1.0,3,0,True,True,1,1,2203,2176,471,0.00044984999999999996
42,gpt-4o-mini-2024-07-18,1.0,3,1,True,True,1,1,2203,2048,353,0.00038865
42,gpt-4o-mini-2024-07-18,1.0,3,2,True,True,1,1,2203,2176,451,0.00043784999999999994
42,gpt-4o-mini-2024-07-18,1.5,3,0,True,False,50,50,118852,103168,332223,0.20942400000000005
42,gpt-4o-mini-2024-07-18,1.5,3,1,True,True,28,28,61684,57216,176469,0.1108428
42,gpt-4o-mini-2024-07-18,1.5,3,2,True,True,9,9,19827,18816,57375,0.03598785000000001
42,gpt-4o-2024-08-06,0.7,0,0,True,True,1,1,2203,2048,250,0.005447499999999999
42,gpt-4o-2024-08-06,0.7,0,1,True,True,2,2,4406,4352,624,0.011814999999999999
42,gpt-4o-2024-08-06,0.7,0,2,True,True,1,1,2203,2048,389,0.0068375
42,gpt-4o-2024-08-06,0.7,1,0,True,True,1,1,2203,2048,241,0.005357499999999999
42,gpt-4o-2024-08-06,0.7,1,1,True,True,3,3,7273,6912,1139,0.0209325
42,gpt-4o-2024-08-06,0.7,1,2,True,True,1,1,2203,2048,313,0.0060775
42,gpt-4o-2024-08-06,0.7,3,0,True,True,2,2,4962,4480,741,0.014214999999999998
42,gpt-4o-2024-08-06,0.7,3,1,True,True,2,2,4681,4480,401,0.0101125
42,gpt-4o-2024-08-06,0.7,3,2,True,True,1,1,2203,2048,320,0.006147499999999999
42,o3-2025-04-16,1.0,0,0,True,True,1,1,2208,2048,954,0.008976
42,o3-2025-04-16,1.0,0,1,True,True,2,2,4416,4224,4650,0.039696
42,o3-2025-04-16,1.0,0,2,True,True,1,1,2208,2176,1124,0.010144
42,o3-2025-04-16,1.0,1,0,True,True,1,1,2208,2048,1501,0.013352
42,o3-2025-04-16,1.0,1,1,True,True,1,1,2208,2176,1520,0.013312
42,o3-2025-04-16,1.0,1,2,True,True,1,1,2208,2176,1775,0.015352
42,o3-2025-04-16,1.0,3,0,True,True,1,1,2208,2176,1566,0.01368
42,o3-2025-04-16,1.0,3,1,True,True,1,1,2208,2176,1660,0.014432
42,o3-2025-04-16,1.0,3,2,True,True,1,1,2208,2176,1124,0.010144
55,gpt-4o-mini-2024-07-18,0.7,3,0,True,True,1,1,2233,2048,409,0.00042675
55,gpt-4o-mini-2024-07-18,0.7,3,1,True,True,1,1,2233,1920,496,0.0004885499999999999
55,gpt-4o-mini-2024-07-18,0.7,3,2,True,True,1,1,2233,2048,340,0.00038535
55,gpt-4o-mini-2024-07-18,1.0,3,0,True,True,1,1,2233,2176,501,0.00047234999999999996
55,gpt-4o-mini-2024-07-18,1.0,3,1,True,True,2,2,5124,4096,801,0.000942
55,gpt-4o-mini-2024-07-18,1.0,3,2,True,True,1,1,2233,2048,456,0.00045494999999999997
55,gpt-4o-mini-2024-07-18,1.5,3,0,True,True,2,2,4466,4096,13319,0.0083541
55,gpt-4o-mini-2024-07-18,1.5,3,1,True,True,8,8,17864,17024,36365,0.0232218
55,gpt-4o-mini-2024-07-18,1.5,3,2,True,True,4,4,8932,8448,21001,0.0133068
55,gpt-4o-2024-08-06,0.7,0,0,True,True,1,1,2233,2048,353,0.006552499999999999
55,gpt-4o-2024-08-06,0.7,0,1,True,True,3,3,6699,6272,1142,0.0203275
55,gpt-4o-2024-08-06,0.7,0,2,True,True,1,1,2233,2048,322,0.0062425
55,gpt-4o-2024-08-06,0.7,1,0,True,True,1,1,2233,2176,363,0.006492499999999999
55,gpt-4o-2024-08-06,0.7,1,1,True,True,3,3,7293,6656,860,0.018512499999999998
55,gpt-4o-2024-08-06,0.7,1,2,True,True,1,1,2233,2048,362,0.006642499999999999
55,gpt-4o-2024-08-06,0.7,3,0,True,True,5,5,14611,12416,1708,0.038087499999999996
55,gpt-4o-2024-08-06,0.7,3,1,True,True,1,1,2233,2176,207,0.004932499999999999
55,gpt-4o-2024-08-06,0.7,3,2,True,True,1,1,2233,2048,338,0.006402499999999999
55,o3-2025-04-16,1.0,0,0,True,True,1,1,2238,2048,1458,0.013068
55,o3-2025-04-16,1.0,0,1,True,True,1,1,2238,2048,1345,0.012163999999999998
55,o3-2025-04-16,1.0,0,2,True,True,1,1,2238,2176,2094,0.017964
55,o3-2025-04-16,1.0,1,0,True,True,1,1,2238,2176,1672,0.014587999999999999
55,o3-2025-04-16,1.0,1,1,True,True,1,1,2238,2176,2038,0.017516
55,o3-2025-04-16,1.0,1,2,True,True,1,1,2238,2176,1908,0.016476
55,o3-2025-04-16,1.0,3,0,True,True,1,1,2238,2176,1775,0.015411999999999999
55,o3-2025-04-16,1.0,3,1,True,True,1,1,2238,2176,2128,0.018236000000000002
55,o3-2025-04-16,1.0,3,2,True,True,1,1,2238,2176,2276,0.01942
38,gpt-4o-mini-2024-07-18,0.7,3,0,True,True,2,2,4915,3840,774,0.00091365
38,gpt-4o-mini-2024-07-18,0.7,3,1,True,True,1,1,2177,1920,340,0.00038655
38,gpt-4o-mini-2024-07-18,0.7,3,2,True,True,1,1,2177,1920,384,0.00041295
38,gpt-4o-mini-2024-07-18,1.0,3,0,True,True,1,1,2177,1920,501,0.00048315
38,gpt-4o-mini-2024-07-18,1.0,3,1,True,True,1,1,2177,1920,382,0.00041175
38,gpt-4o-mini-2024-07-18,1.0,3,2,True,True,1,1,2177,1920,404,0.00042495
38,gpt-4o-mini-2024-07-18,1.5,3,0,True,True,3,3,6531,6016,6523,0.00444225
38,gpt-4o-mini-2024-07-18,1.5,3,1,True,True,3,3,6531,6144,5738,0.00396165
38,gpt-4o-mini-2024-07-18,1.5,3,2,True,True,8,8,17416,15616,68739,0.0426846
38,gpt-4o-2024-08-06,0.7,0,0,True,True,1,1,2177,2048,277,0.0056524999999999995
38,gpt-4o-2024-08-06,0.7,0,1,True,True,1,1,2177,2048,298,0.0058625
38,gpt-4o-2024-08-06,0.7,0,2,True,True,2,2,4354,4096,538,0.011144999999999999
38,gpt-4o-2024-08-06,0.7,1,0,True,True,1,1,2177,2048,179,0.0046725
38,gpt-4o-2024-08-06,0.7,1,1,True,True,1,1,2177,2048,254,0.005422499999999999
38,gpt-4o-2024-08-06,0.7,1,2,True,True,1,1,2177,2048,173,0.004612499999999999
38,gpt-4o-2024-08-06,0.7,3,0,True,True,1,1,2177,2048,192,0.0048024999999999995
38,gpt-4o-2024-08-06,0.7,3,1,True,True,1,1,2177,2048,137,0.004252499999999999
38,gpt-4o-2024-08-06,0.7,3,2,True,True,1,1,2177,2048,271,0.005592499999999999
38,o3-2025-04-16,1.0,0,0,True,True,1,1,2182,2048,644,0.006443999999999999
38,o3-2025-04-16,1.0,0,1,True,True,1,1,2182,2176,941,0.008628
38,o3-2025-04-16,1.0,0,2,True,True,1,1,2182,2176,1664,0.014412
38,o3-2025-04-16,1.0,1,0,True,True,1,1,2182,2048,814,0.007803999999999999
38,o3-2025-04-16,1.0,1,1,True,True,1,1,2182,2176,1486,0.012988
38,o3-2025-04-16,1.0,1,2,True,True,1,1,2182,2176,1639,0.014211999999999999
38,o3-2025-04-16,1.0,3,0,True,True,2,2,4364,4352,1990,0.01812
38,o3-2025-04-16,1.0,3,1,True,True,1,1,2182,2176,834,0.007772
38,o3-2025-04-16,1.0,3,2,True,True,1,1,2182,2176,1625,0.0141
57,gpt-4o-mini-2024-07-18,0.7,3,0,True,True,4,4,13440,9728,2242,0.0026316
57,gpt-4o-mini-2024-07-18,0.7,3,1,True,True,6,6,18118,14208,2810,0.0033381
57,gpt-4o-mini-2024-07-18,0.7,3,2,True,True,1,1,2226,1920,450,0.0004599
57,gpt-4o-mini-2024-07-18,1.0,3,0,True,True,2,2,5078,4736,812,0.0008936999999999999
57,gpt-4o-mini-2024-07-18,1.0,3,1,True,True,2,2,5124,4224,870,0.0009737999999999999
57,gpt-4o-mini-2024-07-18,1.0,3,2,True,True,1,1,2226,2176,427,0.00042689999999999997
57,gpt-4o-mini-2024-07-18,1.5,3,0,True,True,10,10,22260,20992,46495,0.029661599999999993
57,gpt-4o-mini-2024-07-18,1.5,3,1,True,True,29,29,64554,59776,206021,0.1288125
57,gpt-4o-mini-2024-07-18,1.5,3,2,True,False,49,49,120352,101120,325536,0.20579039999999998
57,gpt-4o-2024-08-06,0.7,0,0,True,True,1,1,2226,2048,319,0.006194999999999999
57,gpt-4o-2024-08-06,0.7,0,1,True,True,2,2,4452,4096,587,0.01188
57,gpt-4o-2024-08-06,0.7,0,2,True,True,1,1,2226,2048,361,0.006614999999999999
57,gpt-4o-2024-08-06,0.7,1,0,True,True,1,1,2226,2048,305,0.006055
57,gpt-4o-2024-08-06,0.7,1,1,True,True,1,1,2226,2048,231,0.005315
57,gpt-4o-2024-08-06,0.7,1,2,True,True,3,3,7218,6528,916,0.019045
57,gpt-4o-2024-08-06,0.7,3,0,True,True,1,1,2226,2048,291,0.005915
57,gpt-4o-2024-08-06,0.7,3,1,True,True,3,3,8205,6656,993,0.022122499999999996
57,gpt-4o-2024-08-06,0.7,3,2,True,True,1,1,2226,2048,265,0.0056549999999999994
57,o3-2025-04-16,1.0,0,0,True,True,1,1,2231,2048,2613,0.022293999999999998
57,o3-2025-04-16,1.0,0,1,True,True,1,1,2231,2048,2940,0.024909999999999998
57,o3-2025-04-16,1.0,0,2,True,True,1,1,2231,2176,3811,0.031686
57,o3-2025-04-16,1.0,1,0,True,True,1,1,2231,2176,1774,0.01539
57,o3-2025-04-16,1.0,1,1,True,True,1,1,2231,2176,3000,0.025198
57,o3-2025-04-16,1.0,1,2,True,True,1,1,2231,2176,3444,0.02875
57,o3-2025-04-16,1.0,3,0,True,True,1,1,2231,2176,2276,0.019406
57,o3-2025-04-16,1.0,3,1,True,True,1,1,2231,2176,2227,0.019014
57,o3-2025-04-16,1.0,3,2,True,True,1,1,2231,2176,3513,0.029301999999999998
16,gpt-4o-mini-2024-07-18,0.7,3,0,True,True,7,7,22028,18560,3303,0.003894
16,gpt-4o-mini-2024-07-18,0.7,3,1,True,True,9,9,28707,21888,3746,0.00491205
16,gpt-4o-mini-2024-07-18,0.7,3,2,True,True,10,10,30324,22528,4397,0.0054972
16,gpt-4o-mini-2024-07-18,1.0,3,0,True,True,6,6,18436,13184,2740,0.0034206
16,gpt-4o-mini-2024-07-18,1.0,3,1,True,True,3,3,8428,5888,1381,0.0016511999999999998
16,gpt-4o-mini-2024-07-18,1.0,3,2,True,True,6,6,17857,13184,2739,0.00333315
16,gpt-4o-mini-2024-07-18,1.5,3,0,True,False,45,45,108507,87808,322370,0.20311245000000006
16,gpt-4o-mini-2024-07-18,1.5,3,1,True,False,55,55,152838,108160,316095,0.2044707
16,gpt-4o-mini-2024-07-18,1.5,3,2,True,True,40,40,100180,78464,217738,0.13978499999999994
16,gpt-4o-2024-08-06,0.7,0,0,True,True,2,2,4350,4096,478,0.010535
16,gpt-4o-2024-08-06,0.7,0,1,True,True,5,5,10875,10240,1357,0.027957499999999996
16,gpt-4o-2024-08-06,0.7,0,2,True,True,8,8,17400,16384,2169,0.04471
16,gpt-4o-2024-08-06,0.7,1,0,True,True,6,6,14263,12672,1560,0.03541749999999999
16,gpt-4o-2024-08-06,0.7,1,1,True,True,1,1,2175,2048,297,0.005847499999999999
16,gpt-4o-2024-08-06,0.7,1,2,True,True,2,2,4794,4480,564,0.012025
16,gpt-4o-2024-08-06,0.7,3,0,True,True,2,2,4801,4480,565,0.012052499999999999
16,gpt-4o-2024-08-06,0.7,3,1,True,True,2,2,4736,4096,427,0.01099
16,gpt-4o-2024-08-06,0.7,3,2,True,True,2,2,4739,4352,430,0.010707499999999998
16,o3-2025-04-16,1.0,0,0,True,True,1,1,2180,2048,774,0.00748
16,o3-2025-04-16,1.0,0,1,True,True,1,1,2180,2048,1124,0.01028
16,o3-2025-04-16,1.0,0,2,True,True,1,1,2180,2048,817,0.007824
16,o3-2025-04-16,1.0,1,0,True,True,1,1,2180,2048,932,0.008744
16,o3-2025-04-16,1.0,1,1,True,True,2,2,4360,4096,1593,0.015319999999999999
16,o3-2025-04-16,1.0,1,2,True,True,1,1,2180,2048,637,0.006384
16,o3-2025-04-16,1.0,3,0,True,True,1,1,2180,2048,879,0.00832
16,o3-2025-04-16,1.0,3,1,True,True,1,1,2180,2048,804,0.007719999999999999
16,o3-2025-04-16,1.0,3,2,True,True,1,1,2180,2048,885,0.008367999999999999
28,gpt-4o-mini-2024-07-18,0.7,3,0,True,True,20,20,62302,45056,8518,0.011076899999999997
28,gpt-4o-mini-2024-07-18,0.7,3,1,True,True,44,44,137516,98560,18292,0.024210600000000002
28,gpt-4o-mini-2024-07-18,0.7,3,2,True,True,1,1,2161,2048,385,0.00040155
